txn_id,customer_id,amount,txn_date,txn_type
58245,10251,173.6,2025-09-03,debit
58246,10431,438.04,2026-01-03,debit
58247,10332,128.32,2024-04-21,debit
58248,10298,274.53,2025-11-28,debit
58249,10435,326.61,2024-07-26,debit
58250,10184,266.74,2024-03-25,debit
58251,10179,518.93,2025-04-02,debit
58252,10198,118.42,2024-06-29,credit
58253,10128,38.02,2025-02-25,credit
58254,10020,9.8,2024-04-16,debit
58255,10472,56.59,2025-05-28,debit
58256,10411,30.91,2024-08-19,credit
58257,10422,163.27,2025-09-10,debit
58258,10328,40.9,2024-10-19,debit
58259,10065,7.94,2025-06-13,debit
58260,10182,7.33,2025-11-10,debit
58261,10241,356.25,2025-01-19,debit
58262,10369,179.03,2024-07-24,credit
58263,10024,88.66,2025-04-02,debit
58264,10384,449.29,2024-07-07,debit
58265,10431,14.56,2025-10-31,debit
58266,10455,785.65,2025-07-20,credit
58267,10083,191.57,2024-12-10,debit
58268,10470,40.54,2026-01-24,debit
58269,10319,227.31,2025-10-14,debit
58270,10185,288.26,2024-04-09,debit
58271,10439,112.19,2024-08-15,debit
58272,10316,395.57,2025-01-08,debit
58273,10099,32.68,2024-12-16,credit
58274,10062,65.38,2025-11-24,credit
58275,10286,19.63,2025-06-16,debit
58276,10477,47.37,2024-04-08,debit
58277,10022,54.55,2024-04-06,debit
58278,10459,499.31,2024-04-08,credit
58279,10212,16.27,2025-02-25,debit
58280,10126,111.52,2025-09-07,credit
58281,10413,152.03,2024-07-02,debit
58282,10499,457.92,2025-01-10,credit
58283,10425,1214.64,2025-04-17,credit
58284,10042,279.99,2025-09-27,credit
58285,10098,706.66,2025-08-29,debit
58286,10449,309.39,2024-07-21,debit
58287,10031,660.47,2024-05-31,debit
58288,10158,245.7,2024-11-28,debit
58289,10112,16.62,2024-08-28,debit
58290,10402,102.81,2025-01-19,debit
58291,10247,208.03,2024-05-06,debit
58292,10122,86.38,2026-02-25,debit
58293,10273,63.87,2025-02-21,debit
58294,10294,172.27,2025-01-16,debit
58295,10398,542.12,2026-01-04,debit
58296,10471,7.12,2025-02-03,debit
58297,10473,293.27,2025-12-05,credit
58298,10207,256.55,2025-10-31,debit
58299,10110,664.59,2024-03-19,debit
58300,10440,533.89,2025-03-02,debit
58301,10278,287.29,2026-01-05,debit
58302,10451,146.96,2024-09-22,debit
58303,10056,45.7,2024-11-10,credit
58304,10375,157.6,2025-04-17,debit
58305,10403,289.93,2026-02-16,debit
58306,10057,452.04,2025-07-20,debit
58307,10428,311.86,2024-05-28,debit
58308,10482,43.45,2025-03-14,credit
58309,10291,183.1,2025-11-16,debit
58310,10114,80.75,2025-05-10,credit
58311,10381,1.85,2024-06-18,debit
58312,10385,44.68,2025-03-30,credit
58313,10308,24.03,2025-10-28,debit
58314,10341,369.94,2024-07-01,debit
58315,10477,59.82,2025-07-13,credit
58316,10198,67.01,2025-09-13,debit
58317,10421,643.46,2025-08-25,debit
58318,10321,95.31,2024-10-11,debit
58319,10179,1.93,2025-06-11,debit
58320,10385,66.77,2024-09-17,debit
58321,10219,25.41,2024-09-18,debit
58322,10277,21.7,2025-09-03,debit
58323,10437,16.13,2024-10-25,debit
58324,10016,179.92,2025-08-20,debit
58325,10492,41.98,2025-02-19,debit
58326,10379,89.65,2025-05-24,credit
58327,10061,396.13,2025-03-31,debit
58328,10054,110.45,2026-03-10,credit
58329,10168,494.65,2024-09-29,debit
58330,10026,137.81,2026-01-05,debit
58331,10336,101.78,2024-11-13,debit
58332,10476,277.57,2024-12-17,debit
58333,10065,15.2,2024-07-03,debit
58334,10100,18.75,2025-09-08,debit
58335,10074,211.1,2025-11-30,debit
58336,10192,133.47,2025-09-16,credit
58337,10171,312.53,2025-10-24,credit
58338,10273,496.03,2025-06-23,debit
58339,10377,98.32,2025-10-20,debit
58340,10187,181.47,2026-03-05,debit
58341,10023,138.91,2024-03-29,debit
58342,10391,799.2,2025-06-25,debit
58343,10428,355.67,2025-11-19,debit
58344,10181,485.49,2024-09-08,credit
58345,10327,58.7,2025-01-03,debit
58346,10108,296.14,2024-03-27,debit
58347,10335,61.71,2025-03-05,credit
58348,10162,46.83,2025-12-05,debit
58349,10302,577.43,2024-08-03,debit
58350,10493,3.9,2025-12-14,credit
58351,10452,672.72,2026-02-26,debit
58352,10206,32.33,2025-01-09,debit
58353,10078,342.34,2026-03-14,debit
58354,10016,64.57,2025-02-13,debit
58355,10327,86.37,2024-09-27,credit
58356,10096,48.86,2025-02-03,debit
58357,10147,176.14,2025-09-14,debit
58358,10002,85.57,2025-07-11,debit
58359,10010,214.23,2025-03-30,credit
58360,10434,3.15,2024-11-20,debit
58361,10125,13.31,2026-03-17,debit
58362,10081,21.0,2024-08-02,credit
58363,10485,108.6,2024-11-23,credit
58364,10140,337.26,2025-12-16,debit
58365,10326,438.17,2025-10-04,debit
58366,10150,56.16,2025-02-15,debit
58367,10288,170.84,2024-05-28,debit
58368,10361,292.52,2025-12-04,debit
58369,10340,68.17,2025-09-27,debit
58370,10129,105.19,2024-09-27,debit
58371,10438,148.46,2025-10-11,debit
58372,10239,28.98,2025-01-24,credit
58373,10058,5.27,2024-04-06,debit
58374,10198,33.17,2025-04-20,debit
58375,10211,197.16,2024-05-27,credit
58376,10402,15.29,2026-03-01,debit
58377,10390,42.07,2025-11-15,debit
58378,10045,82.45,2024-06-14,debit
58379,10097,16.21,2025-08-21,debit
58380,10279,42.56,2024-06-19,debit
58381,10023,484.43,2024-11-28,debit
58382,10410,3.9,2025-02-12,debit
58383,10461,211.94,2025-04-27,debit
58384,10391,97.03,2026-02-03,debit
58385,10335,223.34,2026-02-23,debit
58386,10044,177.68,2026-02-27,debit
58387,10027,50.59,2024-07-30,debit
58388,10282,375.74,2025-11-08,credit
58389,10097,135.43,2025-12-26,debit
58390,10463,345.8,2025-03-27,debit
58391,10036,104.18,2024-06-30,debit
58392,10109,835.79,2025-07-29,debit
58393,10055,294.36,2025-10-07,credit
58394,10192,675.99,2024-08-11,credit
58395,10219,144.44,2025-09-14,debit
58396,10185,128.37,2025-04-07,credit
58397,10069,281.67,2025-10-10,debit
58398,10317,424.54,2025-05-04,credit
58399,10130,665.66,2025-04-10,debit
58400,10055,78.48,2024-04-22,debit
58401,10378,320.6,2025-04-12,credit
58402,10097,47.31,2025-04-17,debit
58403,10336,157.74,2025-08-08,credit
58404,10087,39.65,2026-03-17,debit
58405,10294,85.36,2024-07-18,debit
58406,10119,535.77,2024-07-13,debit
58407,10208,31.59,2025-07-29,debit
58408,10334,200.15,2025-06-26,debit
58409,10413,179.77,2025-12-06,debit
58410,10154,25.73,2024-08-31,debit
58411,10035,78.9,2026-01-28,credit
58412,10079,165.56,2025-08-24,debit
58413,10067,41.45,2025-04-18,credit
58414,10343,322.51,2026-02-15,debit
58415,10413,716.23,2025-01-22,debit
58416,10034,48.35,2024-08-13,debit
58417,10097,41.38,2024-04-23,credit
58418,10169,121.37,2026-02-25,debit
58419,10169,275.48,2025-01-06,debit
58420,10151,66.15,2024-12-28,credit
58421,10071,4.02,2025-04-04,debit
58422,10003,155.84,2025-01-20,credit
58423,10314,627.46,2025-03-02,debit
58424,10032,99.28,2024-11-09,debit
58425,10287,108.99,2025-08-28,debit
58426,10082,694.12,2024-10-24,debit
58427,10043,237.23,2024-05-12,credit
58428,10391,254.0,2025-08-18,credit
58429,10105,165.43,2025-07-20,debit
58430,10001,734.67,2024-08-18,credit
58431,10061,233.51,2025-09-06,debit
58432,10270,450.82,2025-05-27,debit
58433,10180,240.38,2024-05-06,debit
58434,10224,265.69,2025-09-22,debit
58435,10006,68.61,2024-06-29,debit
58436,10103,72.33,2025-03-05,debit
58437,10010,305.56,2024-07-14,debit
58438,10071,70.4,2026-02-27,credit
58439,10090,165.46,2026-03-02,credit
58440,10226,57.36,2026-03-04,debit
58441,10158,339.64,2024-12-29,debit
58442,10228,23.42,2024-07-13,debit
58443,10405,353.74,2025-01-19,credit
58444,10126,184.63,2025-05-25,debit
58445,10444,41.38,2024-09-16,debit
58446,10209,156.19,2024-11-30,credit
58447,10097,66.4,2024-08-31,debit
58448,10074,78.15,2026-02-10,debit
58449,10115,86.63,2024-06-29,debit
58450,10191,13.08,2025-01-06,debit
58451,10495,853.19,2025-08-31,credit
58452,10170,6.41,2025-05-21,debit
58453,10307,217.24,2025-07-23,debit
58454,10448,92.8,2024-08-16,debit
58455,10204,207.7,2024-07-01,debit
58456,10056,88.09,2024-10-06,debit
58457,10208,224.02,2024-11-13,debit
58458,10041,261.3,2025-06-27,debit
58459,10032,234.59,2025-04-03,debit
58460,10015,24.2,2025-04-06,debit
58461,10062,213.94,2025-10-04,debit
58462,10155,65.7,2025-05-30,credit
58463,10284,5.84,2024-09-04,debit
58464,10209,107.17,2025-02-02,credit
58465,10320,113.67,2025-11-10,debit
58466,10494,125.91,2025-04-18,credit
58467,10187,244.04,2025-06-07,debit
58468,10498,73.88,2024-07-09,debit
58469,10442,75.75,2025-12-22,debit
58470,10130,12.49,2025-09-21,debit
58471,10127,232.2,2025-08-27,credit
58472,10292,167.79,2025-12-18,debit
58473,10114,85.98,2026-02-11,debit
58474,10199,244.28,2024-04-17,credit
58475,10013,154.16,2025-11-21,debit
58476,10271,126.69,2024-09-21,debit
58477,10089,143.21,2025-06-20,debit
58478,10215,202.31,2025-01-24,debit
58479,10444,215.76,2024-07-20,credit
58480,10278,68.2,2025-08-19,debit
58481,10447,30.34,2025-12-11,debit
58482,10474,34.07,2025-03-10,debit
58483,10481,203.99,2024-10-17,debit
58484,10203,412.51,2025-04-05,debit
58485,10074,105.36,2024-05-22,debit
58486,10025,37.15,2025-09-04,debit
58487,10101,282.61,2026-02-18,credit
58488,10176,357.34,2025-12-11,debit
58489,10427,425.03,2024-09-11,debit
58490,10117,186.7,2025-11-30,debit
58491,10166,394.27,2025-03-15,credit
58492,10041,3.11,2025-08-13,debit
58493,10429,22.69,2025-01-29,credit
58494,10344,19.43,2024-04-29,credit
58495,10424,249.38,2024-06-03,credit
58496,10366,14.42,2025-10-02,debit
58497,10120,137.18,2025-11-24,debit
58498,10097,128.0,2025-09-05,debit
58499,10145,74.42,2026-01-09,credit
58500,10216,408.67,2025-06-30,credit
58501,10229,37.37,2024-11-14,credit
58502,10313,86.92,2025-07-19,debit
58503,10130,297.6,2024-09-18,debit
58504,10352,6.18,2024-12-04,debit
58505,10377,223.53,2024-03-28,debit
58506,10318,339.0,2025-08-22,debit
58507,10472,538.44,2025-03-08,debit
58508,10137,417.97,2025-05-21,credit
58509,10324,76.95,2024-08-27,debit
58510,10337,176.55,2025-01-30,credit
58511,10273,16.09,2024-09-29,credit
58512,10117,59.65,2026-03-18,debit
58513,10306,19.79,2025-11-12,debit
58514,10368,75.72,2025-03-10,debit
58515,10094,416.19,2025-06-05,debit
58516,10168,85.29,2025-05-06,debit
58517,10442,165.06,2025-06-05,debit
58518,10203,113.61,2025-12-15,credit
58519,10341,122.84,2025-07-19,debit
58520,10149,698.48,2024-04-18,debit
58521,10402,70.24,2024-06-05,credit
58522,10183,197.41,2025-11-21,debit
58523,10413,108.97,2025-07-01,debit
58524,10152,12.62,2024-05-30,credit
58525,10074,134.41,2024-05-27,debit
58526,10365,335.7,2026-02-23,debit
58527,10401,20.8,2024-09-09,credit
58528,10274,14.43,2025-05-17,debit
58529,10042,33.36,2025-08-19,debit
58530,10496,289.12,2025-06-03,debit
58531,10212,257.47,2025-11-04,debit
58532,10101,166.49,2025-08-26,credit
58533,10045,126.31,2024-04-17,credit
58534,10082,438.43,2025-07-05,debit
58535,10017,291.08,2025-02-03,credit
58536,10073,334.2,2025-02-18,credit
58537,10014,335.61,2025-12-10,debit
58538,10433,205.85,2024-04-15,debit
58539,10157,122.5,2025-01-04,debit
58540,10223,400.02,2025-10-28,debit
58541,10132,520.76,2025-09-14,debit
58542,10338,4.82,2025-01-28,debit
58543,10404,10.59,2026-01-11,debit
58544,10376,637.59,2024-08-23,credit
58545,10376,64.91,2024-07-29,credit
58546,10047,413.3,2025-06-22,debit
58547,10107,98.46,2024-11-14,credit
58548,10108,25.36,2024-10-18,debit
58549,10265,16.77,2025-01-14,debit
58550,10205,34.04,2024-04-08,debit
58551,10079,57.51,2025-02-15,credit
58552,10155,134.09,2025-12-30,credit
58553,10271,241.8,2024-12-06,credit
58554,10476,859.52,2025-07-31,credit
58555,10485,116.5,2024-12-01,debit
58556,10247,146.04,2026-02-22,credit
58557,10019,147.55,2024-10-07,debit
58558,10346,155.06,2025-10-12,debit
58559,10436,145.85,2024-11-11,debit
58560,10026,1.76,2025-08-12,debit
58561,10217,0.35,2025-06-26,debit
58562,10154,20.55,2025-10-01,debit
58563,10154,21.42,2024-07-14,debit
58564,10174,244.09,2025-05-01,debit
58565,10092,45.86,2025-12-10,debit
58566,10433,450.22,2025-07-05,debit
58567,10338,527.91,2025-09-11,debit
58568,10480,745.05,2025-09-20,credit
58569,10181,559.64,2025-10-10,credit
58570,10131,63.46,2024-07-22,debit
58571,10450,142.58,2025-03-19,credit
58572,10481,38.58,2024-05-22,debit
58573,10298,328.2,2024-12-01,debit
58574,10275,438.62,2025-04-16,debit
58575,10273,381.15,2025-10-28,debit
58576,10492,113.61,2026-02-23,debit
58577,10417,284.32,2024-11-05,debit
58578,10076,20.53,2024-10-28,debit
58579,10177,8.22,2026-01-16,debit
58580,10184,279.86,2024-05-24,credit
58581,10319,110.8,2025-01-09,debit
58582,10131,1082.94,2025-06-16,credit
58583,10363,20.46,2025-06-29,debit
58584,10049,387.07,2025-09-23,credit
58585,10055,130.78,2024-08-13,debit
58586,10154,351.07,2025-12-04,credit
58587,10355,339.79,2025-03-08,credit
58588,10200,495.37,2024-11-20,debit
58589,10308,70.72,2025-02-02,debit
58590,10356,598.35,2024-12-08,debit
58591,10373,32.9,2024-07-13,credit
58592,10118,17.1,2024-07-20,debit
58593,10263,112.99,2024-03-30,debit
58594,10046,352.43,2024-08-04,debit
58595,10302,128.27,2024-10-31,debit
58596,10356,353.55,2025-03-23,debit
58597,10400,261.63,2025-07-01,credit
58598,10408,47.0,2024-10-21,debit
58599,10189,594.72,2025-05-02,credit
58600,10310,12.54,2024-07-27,debit
58601,10318,457.11,2025-06-14,debit
58602,10129,72.61,2024-05-13,debit
58603,10049,138.69,2024-05-26,credit
58604,10025,109.76,2025-08-21,debit
58605,10266,37.71,2026-01-16,debit
58606,10118,88.68,2025-07-16,debit
58607,10464,42.87,2025-12-01,debit
58608,10144,45.6,2024-07-03,credit
58609,10442,41.42,2024-11-22,debit
58610,10200,134.28,2024-12-02,debit
58611,10157,319.83,2024-06-24,debit
58612,10487,168.32,2024-12-25,debit
58613,10348,447.37,2025-11-26,debit
58614,10134,202.42,2025-09-08,debit
58615,10400,233.81,2025-12-19,debit
58616,10148,220.29,2025-10-23,debit
58617,10336,119.37,2025-06-10,debit
58618,10071,233.81,2026-02-26,debit
58619,10233,14.45,2024-11-10,debit
58620,10334,393.01,2024-08-30,debit
58621,10299,300.85,2025-11-12,debit
58622,10154,56.27,2024-09-14,debit
58623,10090,292.23,2024-07-10,credit
58624,10334,2.54,2026-03-14,debit
58625,10199,48.99,2024-04-07,debit
58626,10161,13.47,2024-08-30,debit
58627,10026,303.03,2025-08-09,debit
58628,10121,282.01,2024-08-26,credit
58629,10301,336.01,2025-12-18,debit
58630,10212,0.9,2025-02-03,debit
58631,10063,139.12,2025-11-02,debit
58632,10451,244.04,2024-07-03,credit
58633,10436,33.78,2024-10-21,credit
58634,10068,209.84,2026-02-22,debit
58635,10253,17.57,2025-12-05,credit
58636,10410,40.01,2025-03-07,debit
58637,10459,129.18,2025-02-02,debit
58638,10002,212.01,2025-04-29,debit
58639,10398,31.53,2026-03-18,debit
58640,10108,40.97,2024-08-06,debit
58641,10286,45.74,2024-08-02,credit
58642,10049,54.55,2025-04-02,debit
58643,10140,51.38,2025-01-05,debit
58644,10218,100.55,2025-05-13,debit
58645,10044,212.14,2026-01-07,debit
58646,10417,115.26,2024-12-26,debit
58647,10269,299.2,2024-09-26,debit
58648,10078,254.07,2025-10-22,debit
58649,10216,27.06,2024-12-10,debit
58650,10382,10.01,2025-10-26,debit
58651,10098,420.65,2025-01-28,debit
58652,10236,16.64,2024-12-10,debit
58653,10282,32.11,2026-01-24,debit
58654,10149,4.48,2024-09-06,debit
58655,10412,197.95,2025-04-18,debit
58656,10304,174.63,2024-05-14,debit
58657,10484,867.08,2025-08-07,credit
58658,10424,435.95,2024-11-09,credit
58659,10066,105.81,2025-11-13,credit
58660,10234,92.91,2025-08-14,debit
58661,10457,70.44,2025-10-21,debit
58662,10087,33.07,2025-05-16,debit
58663,10079,29.72,2024-05-28,debit
58664,10205,28.38,2026-01-18,debit
58665,10279,24.23,2026-03-09,credit
58666,10337,55.02,2025-08-18,debit
58667,10254,73.25,2025-04-14,debit
58668,10304,651.83,2024-06-03,debit
58669,10380,172.77,2025-11-13,debit
58670,10130,877.94,2024-09-01,debit
58671,10084,93.19,2024-11-28,debit
58672,10276,122.36,2025-08-14,debit
58673,10187,78.48,2026-03-02,credit
58674,10046,40.4,2025-11-09,debit
58675,10387,30.9,2024-08-29,credit
58676,10183,580.37,2024-10-01,debit
58677,10268,865.67,2025-11-20,debit
58678,10296,9.19,2025-02-18,debit
58679,10322,32.59,2025-02-02,credit
58680,10100,110.16,2025-05-25,debit
58681,10078,41.24,2024-05-05,debit
58682,10272,90.47,2026-03-16,debit
58683,10339,27.64,2024-04-04,debit
58684,10162,121.95,2025-02-09,debit
58685,10044,63.41,2025-07-07,credit
58686,10238,86.74,2026-01-02,debit
58687,10134,19.81,2025-03-02,debit
58688,10461,111.77,2025-08-17,credit
58689,10192,817.96,2024-05-04,credit
58690,10356,79.75,2024-12-03,debit
58691,10278,418.19,2026-02-14,debit
58692,10018,370.56,2024-10-06,debit
58693,10012,607.55,2024-09-19,credit
58694,10180,312.23,2026-01-03,credit
58695,10123,215.52,2024-04-08,credit
58696,10246,388.4,2025-05-29,debit
58697,10222,15.73,2025-01-27,debit
58698,10373,124.29,2025-09-28,debit
58699,10051,906.69,2024-06-24,debit
58700,10488,293.59,2025-01-02,credit
58701,10071,654.43,2025-07-15,debit
58702,10480,302.49,2024-10-31,debit
58703,10048,415.7,2025-08-10,credit
58704,10019,245.2,2024-10-27,debit
58705,10262,285.84,2024-09-05,debit
58706,10084,148.12,2025-10-23,credit
58707,10155,516.03,2025-03-25,credit
58708,10053,348.64,2025-01-10,credit
58709,10107,371.43,2025-09-30,debit
58710,10357,223.56,2026-03-05,debit
58711,10304,72.65,2025-05-22,debit
58712,10135,7.26,2025-12-09,debit
58713,10443,548.7,2026-02-26,debit
58714,10069,176.44,2024-04-26,credit
58715,10011,70.81,2025-09-21,debit
58716,10143,32.3,2025-05-22,debit
58717,10192,353.83,2025-10-06,credit
58718,10387,362.21,2024-05-09,credit
58719,10378,336.95,2024-05-04,debit
58720,10069,207.17,2025-01-15,credit
58721,10023,91.15,2024-07-14,credit
58722,10181,72.5,2024-08-08,credit
58723,10293,1.72,2026-03-05,credit
58724,10009,358.68,2025-10-05,credit
58725,10271,18.3,2026-03-12,debit
58726,10387,199.26,2025-11-19,debit
58727,10093,140.27,2024-04-09,debit
58728,10454,149.6,2026-01-26,debit
58729,10017,522.67,2025-09-02,debit
58730,10154,6.43,2024-11-16,debit
58731,10405,296.91,2024-05-26,debit
58732,10328,10.69,2025-01-07,credit
58733,10149,7.78,2025-08-13,credit
58734,10377,112.36,2025-08-01,debit
58735,10267,13.03,2025-10-28,debit
58736,10422,311.32,2024-12-22,credit
58737,10328,150.82,2025-02-28,credit
58738,10106,5.89,2025-11-28,credit
58739,10472,8.27,2024-07-30,credit
58740,10381,189.69,2024-11-01,credit
58741,10035,328.09,2024-07-26,debit
58742,10119,115.18,2025-01-27,debit
58743,10014,161.75,2024-09-19,credit
58744,10014,321.72,2024-05-24,debit
58745,10266,188.58,2024-09-25,credit
58746,10140,50.92,2024-08-12,debit
58747,10294,189.89,2024-11-30,credit
58748,10364,197.92,2025-07-05,debit
58749,10119,264.93,2024-05-17,debit
58750,10238,193.98,2025-02-12,debit
58751,10034,696.32,2024-05-26,credit
58752,10169,43.95,2024-09-23,debit
58753,10010,603.56,2025-12-21,credit
58754,10122,154.59,2024-05-02,credit
58755,10401,222.92,2025-04-30,credit
58756,10145,20.95,2025-07-31,credit
58757,10451,95.79,2024-05-27,debit
58758,10446,293.4,2024-03-20,debit
58759,10223,245.46,2026-03-09,debit
58760,10371,8.19,2024-03-28,credit
58761,10257,158.19,2024-11-12,credit
58762,10268,18.48,2024-10-28,debit
58763,10359,1097.24,2025-10-24,debit
58764,10004,455.18,2025-05-08,debit
58765,10426,4.26,2024-12-18,debit
58766,10397,391.3,2024-05-08,debit
58767,10354,503.72,2024-07-23,debit
58768,10106,87.25,2025-06-27,debit
58769,10085,254.24,2025-03-18,debit
58770,10214,116.72,2025-04-14,debit
58771,10121,212.98,2026-03-02,debit
58772,10132,83.2,2024-05-28,debit
58773,10338,77.89,2025-07-31,debit
58774,10197,110.48,2024-07-10,debit
58775,10019,31.46,2024-12-17,debit
58776,10130,355.74,2024-07-26,debit
58777,10012,85.76,2025-02-04,debit
58778,10081,102.21,2025-11-27,credit
58779,10330,448.97,2025-10-04,debit
58780,10354,137.28,2025-03-24,debit
58781,10262,157.16,2025-11-04,debit
58782,10392,626.99,2025-02-07,debit
58783,10125,435.59,2025-06-16,credit
58784,10307,37.14,2026-01-31,debit
58785,10267,128.19,2025-12-28,debit
58786,10447,710.15,2025-10-20,debit
58787,10441,93.16,2024-06-14,debit
58788,10383,92.91,2026-01-30,debit
58789,10140,43.39,2026-01-31,debit
58790,10329,24.28,2024-06-05,debit
58791,10002,269.65,2025-07-31,debit
58792,10008,293.96,2025-05-24,debit
58793,10250,694.84,2024-07-19,credit
58794,10139,296.93,2024-05-30,debit
58795,10124,55.77,2024-08-07,debit
58796,10309,8.19,2024-07-10,debit
58797,10228,845.86,2025-06-10,debit
58798,10010,83.24,2024-11-20,credit
58799,10469,74.79,2025-02-14,debit
58800,10212,472.8,2025-07-13,debit
58801,10112,175.94,2025-11-17,debit
58802,10008,48.38,2025-10-13,debit
58803,10292,439.82,2026-02-07,debit
58804,10477,1002.95,2025-07-20,credit
58805,10362,18.13,2024-05-05,credit
58806,10460,396.47,2024-09-14,debit
